index,name,score,type,stars,time,thumb,country,runtime,company,first_week_box_office,total_box_office
10,唐人街探案2,9.0,喜剧／动作／悬疑,王宝强／刘昊然／肖央,2018-02-16 08:00,https://p0.pipi.cn/mmdb/d2dad5927e10fa7a35395bc0e1bf91481fd16.jpg?imageView2/1/w/218/h/300,中国大陆 ,120,万达影视传媒有限公司,99048,339777
11,误杀2,9.0,剧情／犯罪／家庭,肖央／任达华／文咏珊,2021-12-17 18:00,https://p0.pipi.cn/mmdb/25bfd68dbe17e1030cf0ee3dd5c16373fabcb.jpg?imageView2/1/w/218/h/300,中国大陆 ,118,万达影视传媒有限公司,34755,112143
12,深海,9.0,奇幻／动画,苏鑫／王亭文／滕奎兴,2023-01-22 09:00,https://p0.pipi.cn/mmdb/fb73868d9ab51b87a95bf19eb63d497ad565a.jpg?imageView2/1/w/218/h/300,中国大陆 ,112,北京深海十月传媒有限公司,7314,91953
13,世间有她,9.0,爱情／亲情／剧情,周迅／郑秀文／易烊千玺,2022-09-09 18:00,https://p0.pipi.cn/mmdb/25bfd6ddc69b12030c50153593395ee91ec39.jpg?imageView2/1/w/218/h/300,中国大陆 ,116,亚太未来影视（青岛）有限公司,3404,5631
14,碟中谍5：神秘国度,9.0,动作／惊悚／冒险,汤姆·克鲁斯／杰瑞米·雷纳／丽贝卡·弗格森,2015-09-08,https://p0.pipi.cn/mmdb/d2dad592b125bf395b3139ba830a05a6fd36a.jpg?imageView2/1/w/218/h/300,美国 ,132,中国电影集团公司,55199,86806
15,天气之子,9.0,爱情／动画／奇幻,醍醐虎汰朗／森七菜／本田翼,2019-11-01,https://p0.pipi.cn/mmdb/d2dad5925375bff0eee7aa93a6b0e07b19433.jpg?imageView2/1/w/218/h/300,日本 ,113,日本东宝株式会社,15638,28872
16,使徒行者2：谍影行动,9.0,悬疑／动作／犯罪,张家辉／古天乐／吴镇宇,2019-08-07,https://p0.pipi.cn/mmdb/d2dad59253751b7e12313965faa93151e02dc.jpg?imageView2/1/w/218/h/300,中国大陆 ,98,北京嘉映春天影业有限公司,43289,70228
17,白蛇2：青蛇劫起,9.0,冒险／奇幻／动画,唐小喜／魏超／赵明洲,2021-07-23 09:00,https://p0.pipi.cn/mmdb/d2dad5927a30e12ff70e1390a2c371930fc97.jpg?imageView2/1/w/218/h/300,中国大陆 ,131,上海追光影业有限公司,19303,58026
18,功夫熊猫3,9.0,动画,杰克·布莱克／布莱恩·科兰斯顿／达斯汀·霍夫曼,2016-01-29,https://p0.pipi.cn/mmdb/fb7386022ff9232c9557e24fb150c43471849.jpg?imageView2/1/w/218/h/300,"美国,中国大陆 ",95,中国电影股份有限公司,33943,100054
19,拯救嫌疑人,9.0,悬疑／犯罪／剧情,张小斐／李鸿其／惠英红,2023-11-01 12:00,https://p0.pipi.cn/mmdb/fb7386920fa3399257b53575e4a7e61da8cd7.png?imageView2/1/w/218/h/300,中国大陆 ,119,恐龙影业（武汉）有限公司,17881,56948
20,扫毒2天地对决,9.0,剧情／动作／悬疑／犯罪,刘德华／古天乐／苗侨伟,2019-07-05,https://p0.pipi.cn/mmdb/d2dad5925372ff338f0faf63f03387cb154d7.jpg?imageView2/1/w/218/h/300,"中国大陆,中国香港 ",100,银都机构有限公司,43851,131288
21,名侦探柯南：黑铁的鱼影,9.0,动画／悬疑／动作,高山南／山崎和佳奈／小山力也,2023-12-16 09:00,https://p0.pipi.cn/mmdb/fb73862f71f33887a987a9a783320257cceb3.jpg?imageView2/1/w/218/h/300,日本 ,110,日本株式会社TMS娱乐,7272,16287
22,哆啦A梦：伴我同行2,9.0,剧情／动画,哆啦A梦／大雄／水田山葵,2021-05-28 08:00,https://p0.pipi.cn/mmdb/d2dad5927a30e1b5358ea3c4a2c668855cd95.jpg?imageView2/1/w/218/h/300,日本 ,96,日本SHIN-EI动画株式会社,10457,27757
23,蜘蛛侠：纵横宇宙,9.0,动画／动作／科幻,沙梅克·摩尔／彭昱畅／海莉·斯坦菲尔德,2023-06-02 09:00,https://p0.pipi.cn/mmdb/54ecde9ab53c7e230f50c824665c394782d11.png?imageView2/1/w/218/h/300,美国 ,140,美国哥伦比亚影片公司,12179,35707
24,人潮汹涌,9.0,剧情／喜剧／爱情,刘德华／肖央／万茜,2021-02-12,https://p0.pipi.cn/mmdb/d2dad5927a30e106d62c9524289c1f9c18aba.jpg?imageView2/1/w/218/h/300,中国大陆 ,119,上海艺言堂影视文化传播有限公司,7854,76237
25,碟中谍6：全面瓦解,9.0,动作／惊悚／冒险,汤姆·克鲁斯／亨利·卡维尔／文·瑞姆斯,2018-08-31,https://p0.pipi.cn/mmdb/d2dad5927e10fa2ff75015ae1de221b7dc328.jpg?imageView2/1/w/218/h/300,美国 ,148,美国派拉蒙影片公司,53082,124523
26,名侦探柯南：万圣节的新娘,9.0,动画／冒险,高山南／山崎和佳奈／小山力也,2022-11-18 18:00,https://p0.pipi.cn/mmdb/25bfd692ddd7e13139313954ee2938728ad6a.jpg?imageView2/1/w/218/h/300,日本 ,110,日本株式会社TMS娱乐,8168,20187
27,夏目友人帐,9.0,剧情／动画／奇幻,神谷浩史／井上和彦／小林沙苗,2019-03-07,https://p0.pipi.cn/mmdb/d2dad5925375bf57e27e12c0c309a95b26452.jpg?imageView2/1/w/218/h/300,日本 ,104,日本株式会社安尼普,8421,11527
28,沉睡魔咒2,9.0,冒险／家庭／奇幻,安吉丽娜·朱莉／艾丽·范宁／切瓦特·埃加福特,2019-10-18,https://p0.pipi.cn/mmdb/d2dad5927e10fa8ea339ddff48206efd7012e.jpg?imageView2/1/w/218/h/300,美国 ,119,华特迪士尼影业集团,16124,34616
29,倒数说爱你,9.0,爱情／奇幻,陈飞宇／周也／赵小棠,2023-04-28 16:00,https://p0.pipi.cn/mmdb/fb73868702fddd8ea306d643af89cdbee4058.jpg?imageView2/1/w/218/h/300,中国大陆 ,101,万达影业（青岛）有限公司,1616,2637
30,龙马精神,9.0,动作／喜剧／剧情,成龙／刘浩存／郭麒麟,2023-04-07 09:00,https://p0.pipi.cn/mmdb/fb73860233906dc9fde5bceebc36096af5849.jpg?imageView2/1/w/218/h/300,中国大陆 ,126,北京阿里巴巴影业文化有限公司,8044,21081
1,驯龙高手3,9.0,动画／动作／冒险,杰伊·巴鲁切尔／刘昊然／亚美莉卡·费雷拉,2019-03-01,https://p0.pipi.cn/mmdb/d2dad592b12f2a030cb12ddb56a6e4d1e83d1.jpg?imageView2/1/w/218/h/300,美国 ,104,美国环球影片公司,21923,36796
2,闪电侠,9.0,动作／冒险／奇幻,埃兹拉·米勒／迈克尔·基顿／萨莎·卡莱,2023-06-16 09:00,https://p0.pipi.cn/mmdb/fb7386712ff0fa313950c87ed43f8d3fbbaf2.jpg?imageView2/1/w/218/h/300,美国 ,145,美国华纳兄弟影片公司,9475,18509
3,阿丽塔：战斗天使,9.0,动作／冒险／科幻,罗莎·萨拉扎尔／克里斯托弗·沃尔兹／基恩·约翰逊,2019-02-22,https://p0.pipi.cn/mmdb/d2dad59206d0fa67cb230f744c7c8451f1c0c.jpg?imageView2/1/w/218/h/300,美国 ,122,美国二十世纪影业公司,43632,89693
4,芳华,9.0,剧情／爱情／战争,黄轩／苗苗／钟楚曦,2017-12-15,https://p0.pipi.cn/mmdb/d2dad5920307e1338faf334043fed333624c2.jpg?imageView2/1/w/218/h/300,中国大陆 ,136,浙江东阳美拉传媒有限公司,29432,142299
5,反贪风暴4,9.0,剧情／动作／犯罪,古天乐／郑嘉颖／林峯,2019-04-04,https://p0.pipi.cn/mmdb/d2dad59253792307acf2aa4293dbbe2f942ec.jpg?imageView2/1/w/218/h/300,中国大陆 ,98,天马影联影视文化（北京）有限公司,35477,79905
6,扫黑·决不放弃,9.0,犯罪／喜剧,肖央／余皑磊／范丞丞,2024-06-08 09:00,https://p0.pipi.cn/mmdb/54ecde713399230faf923574e4069a0249c83.jpg?imageView2/1/w/218/h/300,中国大陆 ,115,厦门春秋时代影业有限公司,2,5569
7,神探大战,9.0,犯罪／动作／悬疑,刘青云／蔡卓妍／林峯,2022-07-08 18:00,https://p0.pipi.cn/mmdb/25bfd6d771f0fa57e267cb131f671a5889b2d.jpg?imageView2/1/w/218/h/300,"中国大陆,中国香港 ",101,英皇影业有限公司（中国香港）,15173,71215
8,火星救援,9.0,动作／冒险／科幻,马特·达蒙／杰西卡·查斯坦／克里斯汀·韦格,2015-11-25,https://p0.pipi.cn/mmdb/d2dad592b12f2a7e12313918263b2bfbb41b0.jpg?imageView2/1/w/218/h/300,美国 ,130,美国二十世纪影业公司,30966,58571
9,蜡笔小新：新次元！超能力大决战,9.0,动画／喜剧／奇幻／冒险,小林由美子／楢桥 美纪／森川智之,2023-11-25 09:00,https://p0.pipi.cn/mmdb/fb73865111ef2a3139c9fdffb6b1c2b0210e0.jpg?imageView2/1/w/218/h/300,日本 ,94,日本东宝株式会社,3378,11977
10,精灵旅社2,9.0,动画／喜剧／奇幻,亚当·桑德勒／安迪·萨姆伯格／赛琳娜·戈麦斯,2015-10-27,https://p0.pipi.cn/mmdb/d2dad592b12f2a030caf33f43cbc8dc8ee336.jpg?imageView2/1/w/218/h/300,美国 ,89,索尼图形图像运作公司,7780,11947
11,风语咒,9.0,动画／冒险／奇幻,路知行／阎萌萌／王宥霁,2018-08-03,https://p0.pipi.cn/mmdb/d2dad5925372ff92359257ba0bcdb44bd6fab.jpg?imageView2/1/w/218/h/300,中国大陆 ,105,华青传奇（北京）文化传媒有限公司,6192,11285
12,哆啦A梦：伴我同行,9.0,剧情／喜剧／动画,水田山葵／哆啦A梦／大雄,2015-05-28,https://p0.pipi.cn/mmdb/d2dad592b125bf230f339ea09cfd0d7a7f2ec.webp?imageView2/1/w/218/h/300,日本 ,95,Fujiko Productions,23846,52916
13,疯狂元素城,9.0,动画／喜剧,莉娅·刘易斯／宋祖儿／马莫多·阿西,2023-06-16,https://p0.pipi.cn/mmdb/fb7386d72ffddd67cb51bae39ee628d9f3de8.jpg?imageView2/1/w/218/h/300,美国 ,103,美国迪士尼影片公司,3717,11413
14,航海王之黄金城,9.0,动画／动作／冒险,田中真弓／大谷育江／冈村明美,2016-11-11,https://p0.pipi.cn/mmdb/d2dad5927e10fa7a35030c8673af5a752eb74.jpg?imageView2/1/w/218/h/300,日本 ,120,日本东映动画株式会社,6980,10718
15,头号玩家,9.0,动作／冒险／科幻,泰伊·谢里丹／奥利维亚·库克／本·门德尔松,2018-03-30,https://p0.pipi.cn/mmdb/d2dad5927e10fa51bad7c3896f4dc879a0c22.jpg?imageView2/1/w/218/h/300,美国 ,140,美国德·莱恩影片公司,39068,139668
16,蓝精灵：寻找神秘村,9.0,动画／冒险／家庭,曼迪·帕廷金／黛米·洛瓦托／乔·曼根尼罗,2017-04-21,https://p0.pipi.cn/mmdb/d2dad592b125bf230fc6963a7ced3fae2efbf.jpg?imageView2/1/w/218/h/300,美国 ,90,美国索尼动画影片公司,7759,17393
17,滚蛋吧！肿瘤君,9.0,剧情／喜剧／爱情,白百何／吴彦祖／李媛,2015-08-13,https://p0.pipi.cn/mmdb/d2dad592b12f2a8077cf3e56d9f45c42584e6.jpg?imageView2/1/w/218/h/300,中国大陆 ,128,北京果实创想影视文化有限公司,18516,51045
18,铁道英雄,9.0,战争／剧情／动作,张涵予／范伟／魏晨,2021-11-19,https://p0.pipi.cn/mmdb/d2dad5927a302f7e12be12eef7010be5b9edb.jpg?imageView2/1/w/218/h/300,中国大陆 ,123,华谊兄弟电影（青岛）有限公司,6115,14244
19,宇宙探索编辑部,9.0,喜剧／科幻,杨皓宇／艾丽娅／蒋奇明,2023-04-01 09:00,https://p0.pipi.cn/mmdb/fb73869a11eb12338f537cc474777234afe0c.jpg?imageView2/1/w/218/h/300,中国大陆 ,118,郭帆（北京）影业有限公司,118,1448
20,不止不休,9.0,剧情,白客／苗苗／张颂文,2023-03-24 09:00,https://p0.pipi.cn/mmdb/fb738687d7c2ffd23c5bf12fb95dc38a1c8f0.jpg?imageView2/1/w/218/h/300,中国大陆 ,117,陌陌影业有限公司,3163,5647
21,我的英雄学院：两位英雄,9.0,动画,山下大辉／三宅健太／志田未来,2019-03-15,https://p0.pipi.cn/mmdb/d2dad5925372ff7a357df5380642846ee3566.jpg?imageView2/1/w/218/h/300,日本 ,96,日本东宝株式会社,3174,3877
22,许愿神龙,9.0,动画／喜剧／奇幻,成龙／牛骏峰／安沺,2021-01-15 10:00,https://p0.pipi.cn/mmdb/d2dad5925375bfddd2230f52779bfed87fed3.jpg?imageView2/1/w/218/h/300,"美国,中国大陆 ",99,北京耀莱影视文化传媒有限公司,3611,16823
23,猩球崛起2：黎明之战,9.0,剧情／动作／科幻,安迪·瑟金斯／杰森·克拉克／加里·奥德曼,2014-08-29,https://p0.pipi.cn/mmdb/d2dad592b125bf3139338f22ca29d041f2c47.jpg?imageView2/1/w/218/h/300,美国 ,130,美国二十世纪影业公司,28842,70732
24,朝花夕誓-于离别之朝束起约定之花,9.0,动画／奇幻,石见舞菜香／入野自由／茅野爱衣,2019-02-22,https://p0.pipi.cn/mmdb/d2dad592537923281ebe1279a8d0992f533a8.jpg?imageView2/1/w/218/h/300,日本 ,115,P.A.WORKS(动画制作),1074,1725
25,哆啦A梦：大雄与天空的理想乡,9.0,动画／冒险,哆啦A梦／大雄／水田山葵,2023-06-01 09:00,https://p0.pipi.cn/mmdb/54ecde8d7e1dddbe2a8d33d240868aadfaeb2.jpg?imageView2/1/w/218/h/300,日本 ,108,日本SHIN-EI动画株式会社,141,7700
26,爱宠大机密,9.0,喜剧／动画／家庭,路易·C·K／何炅／艾瑞克·斯通斯崔特,2016-08-02,https://p0.pipi.cn/mmdb/d2dad5927e10fa87a9e19b2e20c6019b26dd3.jpg?imageView2/1/w/218/h/300,美国 ,86,美国照明娱乐公司,19432,38863
27,命运之夜——天之杯II ：迷失之蝶,9.0,剧情／动画／奇幻,杉山纪彰／下屋则子／神谷浩史,2019-07-12,https://p0.pipi.cn/mmdb/d2dad59206d0fa281ef2aafc6b573d5059366.jpg?imageView2/1/w/218/h/300,日本 ,113,日本安尼普株式会社,2232,2970
28,傲娇与偏见,9.0,喜剧／爱情,迪丽热巴／张云龙／高伟光,2017-04-20,https://p0.pipi.cn/mmdb/d2dad5927e10fac69657e2c6df1fb8239ae6a.jpg?imageView2/1/w/218/h/300,中国大陆 ,108,阿里巴巴影业集团有限公司,6775,12427
29,爸，我一定行的,9.0,剧情／喜剧,郑润奇／郑鹏生／张咏娴,2018-08-24,https://p0.pipi.cn/mmdb/d2dad5925370fa71f7338f729e0bb155e2da3.jpg?imageView2/1/w/218/h/300,中国大陆 ,100,深圳市盗梦者文化传播有限公司,1882,4707
30,比得兔2：逃跑计划,9.0,动画／冒险／喜剧,郭麒麟／詹姆斯·柯登／萝丝·拜恩,2021-06-11,https://p0.pipi.cn/mmdb/d2dad5925372ffbe2a300b921515f9b34d1d4.jpg?imageView2/1/w/218/h/300,"美国,澳大利亚 ",94,美国哥伦比亚影片公司,5009,19783
1,头脑特工队,9.0,动画／喜剧／家庭,艾米·波勒／菲利斯·史密斯／敏迪·卡灵,2015-10-06,https://p0.pipi.cn/mmdb/d2dad592b125bf230f7e1264015f89b682be2.jpg?imageView2/1/w/218/h/300,美国 ,95,皮克斯动画工作室,7842,9705
2,动物特工局,9.0,喜剧／动画／冒险,姜广涛／马正阳／韩啸,2020-01-11,https://p0.pipi.cn/mmdb/d2dad5925372ff8ea3d23c6f6dd4355b1e0cf.jpg?imageView2/1/w/218/h/300,中国大陆 ,99,北京露米埃动画制作有限公司(摄制),1489,4510
3,拆弹专家,9.0,动作／悬疑／犯罪,刘德华／姜武／宋佳,2017-04-28,https://p0.pipi.cn/mmdb/d2dad5927e10fad2369ab46e594ea670c231d.jpg?imageView2/1/w/218/h/300,中国大陆 ,120,寰宇娱乐有限公司,18169,40055
4,阿拉丁,9.0,爱情／歌舞／奇幻／冒险,梅纳·玛索德／娜奥米·斯科特／威尔·史密斯,2019-05-24,https://p0.pipi.cn/mmdb/fb7386022ff3383ba3030cc8730ef16741e24.jpg?imageView2/1/w/218/h/300,美国 ,128,华特迪士尼影业集团,12952,36817
5,鼠来宝4：萌在囧途,9.0,喜剧／动画／冒险,杰森·李／贾斯汀·朗／马修·格雷·古柏勒,2016-01-26,https://p0.pipi.cn/mmdb/25bfd68d2ff923ddd29257606b17489300281.jpg?imageView2/1/w/218/h/300,美国 ,86,美国二十世纪影业公司,3694,6256
6,疯狂原始人2,9.0,喜剧／动画／冒险,艾玛·斯通／尼古拉斯·凯奇／瑞安·雷诺兹,2020-11-27,https://p0.pipi.cn/mmdb/d2dad592b12f2a030c7e123a551f25b4aac01.jpg?imageView2/1/w/218/h/300,美国 ,96,梦工场动画有限责任公司,12551,35303
7,温柔壳,9.0,爱情／剧情,王子文／尹昉／咏梅,2023-05-26 18:00,https://p0.pipi.cn/mmdb/fb7386877a3ddd50c8537c28e942a908d8890.jpg?imageView2/1/w/218/h/300,中国大陆 ,104,上海猫眼影业有限公司,657,1727
8,坠落的审判,9.0,剧情／家庭,桑德拉·惠勒／斯万·阿劳德／米洛·马查多·格拉内尔,2024-03-29 18:00,https://p0.pipi.cn/mmdb/54ecde9a338ddde19b9ab45a0811cc2615695.jpg?imageView2/1/w/218/h/300,法国 ,152,法国佩利亚斯影业,73,1134
9,天书奇谭4K纪念版,9.0,动画／奇幻,丁建华／毕克／苏秀,2021-11-05,https://p0.pipi.cn/mmdb/d2dad592c7e7e12c95030cd4aafbf71b384d9.jpg?imageView2/1/w/218/h/300,中国大陆 ,100,上海美术电影制片厂,1464,2782
10,追龙,9.0,动作／犯罪,甄子丹／刘德华／姜皓文,2017-09-30,https://p0.pipi.cn/mmdb/d2dad5920307e107ac31392014ffc7be0e761.jpg?imageView2/1/w/218/h/300,中国大陆 ,128,银都机构有限公司,9520,57726
11,叶问外传：张天志,9.0,剧情／动作／犯罪,张晋／戴夫·巴蒂斯塔／柳岩,2018-12-21,https://p0.pipi.cn/mmdb/d2dad59253751becd8c696503d4251a3e9875.jpg?imageView2/1/w/218/h/300,中国大陆 ,107,天马影联影视文化(北京)有限公司,4204,13180
12,疯狂的麦克斯：狂暴女神,9.0,动作／冒险,安雅·泰勒-乔伊／克里斯·海姆斯沃斯／汤姆·伯克,2024-06-07,https://p0.pipi.cn/mmdb/54ecde87c7e0fa230f2c9511008013b71655a.jpg?imageView2/1/w/218/h/300,美国 ,149,美国华纳兄弟影片公司,10,2600
13,龙之谷：破晓奇兵,9.0,动画／奇幻／冒险,胡歌／夏梓桐／徐娇,2014-07-31,https://p0.pipi.cn/mmdb/d2dad592b125bf9257f2aadb8984f996b3d21.jpg?imageView2/1/w/218/h/300,中国大陆 ,88,苏州米粒影视文化传播有限公司,3533,5741
14,X战警：逆转未来,9.0,剧情／动作／科幻／冒险,休·杰克曼／詹姆斯·麦卡沃伊／迈克尔·法斯宾德,2014-05-23,https://p0.pipi.cn/mmdb/d2dad592b125bfe5bcb53593cbd4591542cc7.jpg?imageView2/1/w/218/h/300,"美国,英国 ",131,Bad Hat Harry Productions,24576,72293
15,决战中途岛,9.0,剧情／历史／战争,艾德·斯克林／帕特里克·威尔森／伍迪·哈里森,2019-11-08,https://p0.pipi.cn/mmdb/d2dad592030b1250c8f2aa22ac0fc5119b53d.jpg?imageView2/1/w/218/h/300,美国 ,137,Entertainment One,11148,29419
16,爱很美味,9.0,剧情／爱情,李纯／张含韵／王菊,2023-04-15 09:00,https://p0.pipi.cn/mmdb/fb738602338b1292577e12fcb6be636005d93.jpg?imageView2/1/w/218/h/300,中国大陆 ,121,华谊兄弟电影有限公司,690,1455
17,起跑线,9.0,剧情／喜剧,伊尔凡·可汗／萨巴·卡玛尔／内哈·迪胡皮阿,2018-04-04,https://p0.pipi.cn/mmdb/d2dad592e7a06daf330e13a3082a8d0e31886.jpg?imageView2/1/w/218/h/300,印度 ,132,印度缇系电影,13479,21039
18,妈妈的神奇小子,9.0,剧情／家庭,吴君如／杨伟伦／吴肇轩,2021-09-04,https://p0.pipi.cn/mmdb/d2dad592537e7a7a3571f75bf14e44ad78721.jpg?imageView2/1/w/218/h/300,"中国大陆,中国香港 ",102,中国电影股份有限公司,870,1777
19,夏日友晴天,9.0,动画／冒险／喜剧,雅各布·特瑞布雷／杰克·迪伦·格雷泽／艾玛·伯曼,2021-08-20,https://p0.pipi.cn/mmdb/d2dad5927a39abddd2e19b05cf63c502ea634.jpg?imageView2/1/w/218/h/300,美国 ,96,华特迪士尼影业集团,3311,8875
20,超凡蜘蛛侠2,9.0,动作／冒险／科幻,安德鲁·加菲尔德／艾玛·斯通／杰米·福克斯,2014-05-04,https://p0.pipi.cn/mmdb/d2dad592b125bf230f71f7800502be1f34b9d.jpg?imageView2/1/w/218/h/300,美国 ,142,Avi Arad Productions,6147,58538
21,盗梦空间,9.0,动作／悬疑／惊悚／科幻,莱昂纳多·迪卡普里奥／渡边谦／约瑟夫·高登-莱维特,2010-09-01,https://p0.pipi.cn/mmdb/fb7386510fa2ffd7c3e19bcb2e6ea4dc44460.jpg?imageView2/1/w/218/h/300,"美国,英国 ",148,辛克匹电影公司,暂无,49621
22,棉花糖和云朵妈妈1宝贝芯计划,9.0,喜剧／动画／冒险,陈苏／郏捷／耿晨晨,2023-07-01 08:00,https://p0.pipi.cn/mmdb/fb7386d78d351b2c95cbae239d89a1b0cb117.jpg?imageView2/1/w/218/h/300,中国大陆 ,88,央视动漫集团有限公司,677,1291
23,触不可及,9.0,剧情／喜剧,凯文·哈特／布莱恩·科兰斯顿／妮可·基德曼,2019-11-22,https://p0.pipi.cn/mmdb/d2dad592e7a0e19257d236984e32e89abdafd.jpg?imageView2/1/w/218/h/300,美国 ,121,美国STX娱乐公司,1544,2393
24,忠犬帕尔玛,9.0,剧情,维克多·多勃朗拉沃夫／弗拉基米尔·伊林／列昂尼德·巴索夫,2022-08-26 13:14,https://p0.pipi.cn/mmdb/25bfd6dd8d3923281ee5bc5ef11000fac47b1.jpg?imageView2/1/w/218/h/300,俄罗斯 ,110,俄罗斯火星传媒娱乐,381,691
25,一条狗的回家路,9.0,喜剧／冒险／家庭,艾什莉·贾德／乔纳·豪尔·金／亚历桑德拉·希普,2019-01-18,https://p0.pipi.cn/mmdb/d2dad5925372ff9ab407ac96eafaae54f1fc7.jpg?imageView2/1/w/218/h/300,美国 ,96,博纳影业集团股份有限公司,1992,3645
26,钢铁侠3,9.0,动作／科幻／冒险,小罗伯特·唐尼／格温妮斯·帕特洛／唐·钱德尔,2013-05-01,https://p0.pipi.cn/mmdb/d2dad592b125bfbe2a0fafe765b0c97304b78.jpg?imageView2/1/w/218/h/300,"美国,中国大陆 ",134,美国漫威影业公司,40415,75486
27,特技狂人,9.0,动作／喜剧,瑞恩·高斯林／艾米莉·布朗特／亚伦·泰勒-约翰逊,2024-05-17,https://p0.pipi.cn/mmdb/54ecde87c69c7e57e2300b9aa7a799521ab14.jpg?imageView2/1/w/218/h/300,美国 ,127,美国环球影业,504,895
28,猪猪侠大电影·星际行动,9.0,动画／冒险／喜剧／音乐,陆双／徐经纬／刘青扬,2024-05-01 09:00,https://p0.pipi.cn/mmdb/54ecde8792351be7aacbae482f883990e3828.jpg?imageView2/1/w/218/h/300,中国大陆 ,85,广东咏声动漫股份有限公司,90,3331
29,误杀瞒天记,9.0,剧情／悬疑,阿贾耶·德乌干／塔布／施芮娅·萨兰,2022-04-15 18:00,https://p0.pipi.cn/mmdb/fb7386028ea923f0ee3ba3f4f93bda004506c.png?imageView2/1/w/218/h/300,印度 ,143,印度维亚康18影片公司,335,3150
30,公牛历险记,9.0,喜剧／动画／冒险,约翰·塞纳／莉莉·戴／凯特·麦克金农,2018-01-19,https://p0.pipi.cn/mmdb/d2dad592e7ab12d23c57e2dfb05dfba9e5358.jpg?imageView2/1/w/218/h/300,美国 ,106,蓝天工作室,5992,17202
